id,name,name_bn,name_en,category,subtype,latitude,longitude,district,address,phone,website,opening_hours,wheelchair,source,source_url
osm:node:6904719949,Police Box,,,emergency,police,23.7811065,90.3988134,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/6904719949
osm:node:6904724179,Police Box,পুলিশ বাক্স,Police Box,emergency,police,23.765102,90.38271,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/6904724179
osm:node:6904756069,Police Box,পুলিশ বাক্স,Police Box,emergency,police,23.7652546,90.3831664,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/6904756069
osm:node:6904831884,Police Box,,,emergency,police,23.7642393,90.3885465,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/6904831884
osm:node:6904869345,Police Box,,,emergency,police,23.7777772,90.3981362,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/6904869345
osm:node:6905007317,Police Box,,Police Box,emergency,police,23.7642817,90.3891511,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/6905007317
osm:node:6905076745,Police Box,,,emergency,police,23.7592374,90.3838283,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/6905076745
osm:node:6905208621,Police Box,,,emergency,police,23.7750414,90.3900592,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/6905208621
osm:node:6905295060,Police Box,,Police Box,emergency,police,23.767776,90.3889805,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/6905295060
osm:node:6905385481,Police Box,পুলিশ বাক্স,Police Box,emergency,police,23.7652867,90.3834575,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/6905385481
osm:node:10315950707,Police Box,,,emergency,police,21.7668864,92.076476,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/10315950707
osm:way:1132393806,Police Box,,,emergency,police,21.7668749,92.0765061,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/1132393806
osm:way:1257176339,Police Box,,,emergency,police,22.8218399,89.5531847,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/1257176339
osm:node:9552367007,"Police Box, Port Connecting Rd, Chattogram",,,emergency,police,22.329366,91.7894167,,,,,24/7,,OpenStreetMap,https://www.openstreetmap.org/node/9552367007
osm:way:585737563,Police Bureau Of Investigation,,,emergency,police,22.6479145,89.8030014,,Bashabati Doratana Road,,,,,OpenStreetMap,https://www.openstreetmap.org/way/585737563
osm:way:1135026473,"Police Bureau of Investigation, Manikganj Office",,,emergency,police,23.8575955,90.0007602,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/1135026473
osm:way:1025385310,Police Camp-Barisal University,পুলিশ ক্যাম্প-বরিশাল বিশ্ববিদ্যালয়,Police Camp-Barisal University,emergency,police,22.6571834,90.3624491,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/1025385310
osm:node:5434458052,Police Checkpost,পুলিশ চেকপোস্ট,Police Checkpost,emergency,police,23.8500227,90.4081021,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/5434458052
osm:way:1145547899,"Police Circle Office, Sapahar",,,emergency,police,25.1251285,88.5906698,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/1145547899
osm:node:7847642785,Police DC Office Gulshan,,Police DC Office Gulshan,emergency,police,23.7927987,90.4090338,,সড়ক ১৭,,,,,OpenStreetMap,https://www.openstreetmap.org/node/7847642785
osm:node:4635141358,Police Fari,,,emergency,police,22.3271397,91.8319881,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/4635141358
osm:way:122564319,Police Hospital,,,emergency,hospital,22.5373841,88.3452888,,,03324552064,https://www.kolkatapolice.gov.in/PoliceHospital.aspx,24/7,,OpenStreetMap,https://www.openstreetmap.org/way/122564319
osm:way:278576816,Police Line,,,emergency,police,22.6961441,90.3656822,,Police Line Road,,,,,OpenStreetMap,https://www.openstreetmap.org/way/278576816
osm:way:453802999,Police Line,,,emergency,police,26.3213485,89.4504288,,Sunity Road,,,,,OpenStreetMap,https://www.openstreetmap.org/way/453802999
osm:way:453802997,Police Line Ground,,,emergency,police,26.3210505,89.4517377,,Sunity Road,,,,,OpenStreetMap,https://www.openstreetmap.org/way/453802997
osm:node:5901149597,Police Line Hospiotal,,,emergency,hospital,22.695062,90.3650366,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/5901149597
osm:node:9590448556,Police Line Hospital,,,emergency,hospital,23.1711715,89.1970088,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/9590448556
osm:node:9855627399,Police Line Hospital,,,emergency,hospital,22.352365,91.8197571,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/9855627399
osm:node:11270894625,"Police Line RI Office, SP office, Chattogram",,,emergency,police,22.3303022,91.7959042,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11270894625
osm:way:533977350,Police Line পুলিশ লাইন,,,emergency,police,23.6090621,89.8466005,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/533977350
osm:way:1449942444,Police Lines Area (Tangail),,,emergency,police,24.2661959,89.9167072,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/1449942444
osm:node:2333045235,Police Lines Hospital,,,emergency,hospital,22.3524869,91.8202101,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/2333045235
osm:node:3715197755,Police Lines Hospital,,,emergency,hospital,24.899578,91.8592555,,Old Medical Road,,,,,OpenStreetMap,https://www.openstreetmap.org/node/3715197755
osm:node:12123714915,Police Lines Rajbari,,,emergency,police,23.7483407,89.6385218,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/12123714915
osm:node:3718770651,"Police Lines, Sylhet Range",,,emergency,police,24.8990917,91.861124,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/3718770651
osm:way:439643327,"Police Office, Patuakhali District",,,emergency,police,22.3611638,90.3304914,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/439643327
osm:way:269778443,Police Outpost,,,emergency,police,23.1483262,89.2021638,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/269778443
osm:way:553165568,Police Post Office পুলিশ ডাকঘর,,,emergency,police,24.3757363,88.6056583,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/553165568
osm:way:412529690,Police Quarter,,,emergency,police,25.9060817,89.4349726,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/412529690
osm:node:11861143769,Police Staion,,,emergency,police,26.5170049,88.1224484,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11861143769
osm:node:4637455795,Police Station,,Police Station,emergency,police,22.4621447,90.3862187,,Barisal - Dumki - Bauphal Highway,,,,,OpenStreetMap,https://www.openstreetmap.org/node/4637455795
osm:way:810709969,Police Station,নবদ্বীপ থানা,,emergency,police,23.4090188,88.3718867,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/810709969
osm:node:12960944182,"Police Station SZMCH, Civil police",,,emergency,police,24.824741,89.3522639,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/12960944182
osm:node:9811384313,"Police Super Head Quarter, DSB office, Chattogram",,,emergency,police,22.3657867,91.8238969,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/9811384313
osm:way:531388837,Police Super Office,,,emergency,police,24.8906487,91.8694655,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/531388837
osm:way:553492396,"Police Super Office, Rajshahi.",,,emergency,police,24.3710379,88.5637784,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/553492396
osm:node:12538994367,"Police Supers Office, Police department",,,emergency,police,23.8571178,90.0014547,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/12538994367
osm:way:1268094910,Police Traffic Office,,,emergency,police,22.7114275,89.0738084,,Satkhira-Assasuni Road,,,24/7,,OpenStreetMap,https://www.openstreetmap.org/way/1268094910
osm:way:607879322,"Police Training Centre, Khulna",,,emergency,police,22.9062078,89.5093473,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/607879322
osm:way:180086507,"Police Training Centre, Rangpur","পুলিশ ট্রেনিং সেন্টার, রংপুর",,emergency,police,25.745094,89.2335568,,R.K. Road,0521-52137,https://ptcrangpur.police.gov.bd/,sunrise-sunset,,OpenStreetMap,https://www.openstreetmap.org/way/180086507
osm:node:6112326876,Police camp,,,emergency,police,22.2145506,90.0749731,Barguna,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/6112326876
osm:node:6126908249,Police camp,,,emergency,police,22.0602456,90.1315704,Barguna,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/6126908249
osm:way:442897426,Police depot,,,emergency,police,25.7171055,89.2620573,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/442897426
osm:way:538220805,Police station Madhupur,,,emergency,police,24.6051678,90.0259753,,,,,Su-Th 09:00-17:00,,OpenStreetMap,https://www.openstreetmap.org/way/538220805
osm:node:11046091103,Police thana,,,emergency,police,22.795352,89.5804072,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11046091103
osm:node:4631959201,Police 🚨 Station,,Police 🚨 Station,emergency,police,22.4619908,90.3861517,,Barisal - Dumki - Bauphal Highway,,,,,OpenStreetMap,https://www.openstreetmap.org/node/4631959201
osm:node:13015372942,"Poly Ultrasono and Diagonostic Center, Hospital",,,emergency,hospital,25.1351487,89.3901291,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/13015372942
osm:node:11389682964,Pomra Family Planning center,,,emergency,hospital,22.4627318,92.0073931,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11389682964
osm:node:9590441318,Pongu Hospital,,,emergency,hospital,23.1568699,89.2053373,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/9590441318
osm:node:7062656664,Poorva Eye Care,,,emergency,hospital,22.5682569,88.3918507,Kolkata,"P168,C I T Road,Beliaghata",23710135,https://poorvaeyecare.com/,,,OpenStreetMap,https://www.openstreetmap.org/node/7062656664
osm:node:1936362153,Popular,,,emergency,hospital,23.7410137,90.4123483,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/1936362153
osm:node:9772071761,Popular Dental,,,emergency,clinic,24.8187755,88.9368429,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/9772071761
osm:node:4322833038,Popular Dental Care(পপুলার ডেন্টাল কেয়ার),,,emergency,clinic,23.8206017,90.3711189,,১,,,,,OpenStreetMap,https://www.openstreetmap.org/node/4322833038
osm:node:2209597865,Popular Diagnostic Center,,,emergency,hospital,22.3609104,91.8317715,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/2209597865
osm:node:7856365822,Popular Diagnostic Center Ltd.,,,emergency,clinic,23.7882314,90.4251382,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/7856365822
osm:node:6900269007,Popular Diagnostic Centre Limited,,,emergency,clinic,23.7718689,90.3675357,,Mirpur Road,,,24/7,,OpenStreetMap,https://www.openstreetmap.org/node/6900269007
osm:node:11542269489,"Popular Diagnostic Centre, Hospital, Chittagong - Khagrachhari Rd, Bibir Hat, Chattogram",,,emergency,hospital,22.688355,91.7897534,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11542269489
osm:node:12258180172,Popular Diagnostic ComplexAnd Hospital Pvt,,,emergency,hospital,24.9472198,90.3640857,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/12258180172
osm:node:8813723871,Popular Diagnostic center,,,emergency,hospital,22.875434,91.0971362,,"Anowar tower, Near Notun bus stand, Mail road",,,,,OpenStreetMap,https://www.openstreetmap.org/node/8813723871
osm:node:9589195165,Popular Diagonestics,,,emergency,hospital,24.3720442,88.5815738,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/9589195165
osm:node:6902633001,Popular Facio Dental Clinic,,,emergency,clinic,23.768055,90.3620364,,Hazi Chinu Mia Road,,,,,OpenStreetMap,https://www.openstreetmap.org/node/6902633001
osm:node:3924039899,Popular General Hospital,,,emergency,hospital,23.5504163,90.3898363,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/3924039899
osm:way:538924327,Popular Hospital পপুলার হাসপাতাল,,,emergency,hospital,26.0294808,88.473067,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/538924327
osm:node:13114455230,"Popular Lab And Mission General Hospital, Hospital",,,emergency,hospital,25.7783162,88.894421,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/13114455230
osm:node:11824640904,"Popular Medical College, Road No. 2, Dhaka",,,emergency,hospital,23.7385647,90.3797506,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11824640904
osm:node:4407994680,Popular Medicine Corner (পপুলার মেডিসিন কর্নার),,,emergency,hospital,23.8268842,90.3662785,,০৬,,,,,OpenStreetMap,https://www.openstreetmap.org/node/4407994680
osm:node:13564032601,Popular diagnostic center,,,emergency,hospital,22.6927683,90.3619416,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/13564032601
osm:node:12738830238,Popular pathological laboratoryHospital,,,emergency,hospital,25.0185451,90.0134567,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/12738830238
osm:node:7199742762,Porabazar Hospital,,,emergency,hospital,22.9098575,88.1598621,Hooghly,"Pannagachi Road, Near Railway Station, Porabazar",,,,,OpenStreetMap,https://www.openstreetmap.org/node/7199742762
osm:node:4009071642,Poribar Porikolpona Clinic,,,emergency,clinic,23.7666477,90.4208934,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/4009071642
osm:node:11699729085,"Porichorja Digital Hospital, Chowrasta, Chunkutia, Dhaka",,,emergency,hospital,23.6959899,90.3988882,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11699729085
osm:way:234396330,Porichorza Hospital,,,emergency,hospital,23.6017664,89.8283454,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/234396330
osm:node:12250215574,"Porosh (Pvt.) Hospital, Private hospital",,,emergency,hospital,24.7459152,90.4167709,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/12250215574
osm:node:2349378799,Porsha Upazila Health Complex,,,emergency,hospital,25.0229353,88.455204,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/2349378799
osm:way:334302495,Port Hospital,,,emergency,hospital,22.024092,88.0622523,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/334302495
osm:node:2412039901,Potiya Thana,,,emergency,police,22.2953273,91.98097,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/2412039901
osm:node:7532770021,Pragati Medicos,,,emergency,clinic,26.3242689,90.9841273,Barpeta,Jaher Pam,,,,,OpenStreetMap,https://www.openstreetmap.org/node/7532770021
osm:node:7065866547,Pragati Netralay - Rsby,,,emergency,clinic,23.0750306,88.5285532,Nadia,"Devendra Pally, Chakada, Nadia Near , 50 Leval",3473243534,,,,OpenStreetMap,https://www.openstreetmap.org/node/7065866547
osm:node:6913038581,Pragati Nursing Home,,,emergency,clinic,26.4425053,91.4379819,Nalbari,Hazo Road,3624220409,,,,OpenStreetMap,https://www.openstreetmap.org/node/6913038581
osm:node:6913288161,Pragjyothi Eye Care And Research Centre Pvt Ltd,,,emergency,clinic,26.1730467,91.784703,Kamrup,"29, Zoo Narengi Road, Hatigarh Chariali",,,,,OpenStreetMap,https://www.openstreetmap.org/node/6913288161
osm:way:806448394,Pragjyotish Netralaya,,,emergency,clinic,26.1589505,91.6851578,Kamrup Metropolitan,"Adabari Road, Adabari Tiniali, Pandu, Adabari",,,,,OpenStreetMap,https://www.openstreetmap.org/way/806448394
osm:way:545706804,Prantic Gate Police sub Police Station,,,emergency,police,23.8913545,90.2714525,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/545706804
osm:node:7059156473,Prantik Nursing Home,,,emergency,clinic,23.4027872,88.4912559,Nadia,"Infertility Centre, 104/1 D.L. Roy Road, Krishnagar",,,,,OpenStreetMap,https://www.openstreetmap.org/node/7059156473
osm:node:12208761108,"Pranto Specialized Hospital, Private hospital",,,emergency,hospital,24.7427643,90.4078402,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/12208761108
osm:node:7071390578,Pratihar Nursing Home,,,emergency,clinic,22.5002449,88.3182228,Kolkata,", Sorin Roy Road Behala",,,,,OpenStreetMap,https://www.openstreetmap.org/node/7071390578
osm:node:6913054639,Pratiksha Hospitals,,,emergency,hospital,26.158658,91.8118054,Kamrup,"Barbari Beshnu Nagar, Vip Road, Hengrabari",,,,,OpenStreetMap,https://www.openstreetmap.org/node/6913054639
osm:node:7541546163,Pratyasha Health Care,,,emergency,clinic,26.1539924,91.6940842,Kamrup Metropolitan,"Habibur Rahman Complex, Near Bharat Petroleum, Damador Deb Path, Adabari, Guwahati",,,,,OpenStreetMap,https://www.openstreetmap.org/node/7541546163
osm:way:1247619850,Prayash Atreyee Eye and dental Hospital,,,emergency,hospital,25.2549315,88.7785689,Dakshin Dinajpur,Raghunathpur,,https://prayashatreyee.org,Mo-Su 06:00-18:00,,OpenStreetMap,https://www.openstreetmap.org/way/1247619850
osm:way:516770053,Premashraya Palliative Care Unit,,,emergency,hospital,22.5773187,88.4737163,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/516770053
osm:node:9601138199,Premier Hospital,,,emergency,hospital,22.3600101,91.8277582,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/9601138199
osm:way:250943035,Premiere Hospital & Sheba Diagnostic,,,emergency,hospital,22.3600456,91.8277248,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/250943035
osm:way:871758553,"Premtoli Police Investigation Office,Premtoli, Godagari, Rajshahi.",,,emergency,police,24.3938606,88.4051659,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/871758553
osm:node:13846497403,President Abdul Hamid Medical College and Hospital রাষ্ট্রপতি আবদুল হামিদ মেডিকেল কলেজ ও হাসপাতাল,,,emergency,hospital,24.4476586,90.8555459,,Kishoreganj-karimganj Road,,,24/7,,OpenStreetMap,https://www.openstreetmap.org/node/13846497403
osm:node:12273210460,"Pretom medicine centre, Medical Center",,,emergency,clinic,25.1189519,90.3381703,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/12273210460
osm:node:4596276123,Prima Orthopaedic Centre,,Prima Orthopaedic Centre,emergency,hospital,22.4731537,88.3079611,Kolkata,"130E, Bhattacharya Para Road",033-24968255,,,,OpenStreetMap,https://www.openstreetmap.org/node/4596276123
osm:node:7621605924,Primary Health Centre,,,emergency,clinic,24.084382,92.0003175,Unokoti,Kanchanchhara,,,,,OpenStreetMap,https://www.openstreetmap.org/node/7621605924
osm:node:7149273627,"Primary Health Sub-Centre ,Old Agartala",,,emergency,clinic,23.8430292,91.3440932,,Khayerpur,,,,,OpenStreetMap,https://www.openstreetmap.org/node/7149273627
osm:node:3732776471,Prime Bank Eye Hospitals,প্রাইম ব্যাংক চক্ষু হাসপাতাল,Prime Bank Eye Hospitals,emergency,hospital,23.7442514,90.3723242,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/3732776471
osm:node:13068622421,"Prime Care Hospital And Diagnostic Center, Hospital",,,emergency,hospital,25.7606704,89.2379057,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/13068622421
osm:node:4985637005,"Prime Clinic & Diagnostic Center, Patuakhli",,,emergency,clinic,22.3647013,90.3268969,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/4985637005
osm:way:511233513,Prime Clinic & Diagnostic Centre,,,emergency,clinic,22.3648383,90.3262133,,"Old Ferry Ghat Rd, Patuakhali",,,,,OpenStreetMap,https://www.openstreetmap.org/way/511233513
osm:node:7532770008,Prime Diagnostic Centre,,,emergency,clinic,26.1614151,90.6214374,Goalpara,"Agia Road, Goalpara",,,,,OpenStreetMap,https://www.openstreetmap.org/node/7532770008
osm:node:9589195167,Prime Diagonestics,,,emergency,hospital,24.3720546,88.580955,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/9589195167
osm:node:9596532352,Prime Diagonestics,,,emergency,clinic,25.7624736,89.2347472,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/9596532352
osm:node:4348318005,Prime Hospital,,,emergency,hospital,22.8718282,91.09171,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/4348318005
osm:node:6900269018,Prime Hospital,,,emergency,clinic,23.7682315,90.3689035,,Mirpur Road,,,,,OpenStreetMap,https://www.openstreetmap.org/node/6900269018
osm:node:9579853911,Prime Hospital,,,emergency,hospital,23.1675547,89.2097074,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/9579853911
osm:way:337767823,Prime Hospital,,,emergency,hospital,23.8391602,90.2551909,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/337767823
osm:node:10765599483,"Prime Lab & Hospital,NAOGAON SHADAR HOSPITAL ROAD, Shebasrom Rd, Naogaon",,,emergency,hospital,24.819165,88.9377598,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/10765599483
osm:node:5788924446,Prime Lab Diagonistic and Consultaion Center,,,emergency,hospital,23.7795545,88.6408776,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/5788924446
osm:node:9590402419,Prime Medical Technology,,,emergency,hospital,24.3604558,88.6242573,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/9590402419
osm:node:5914973387,Prince Hospital,,Prince Hospital,emergency,hospital,22.8103369,89.5612186,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/5914973387
osm:node:9579856322,Prince Hospital,,,emergency,hospital,23.5298997,89.1716348,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/9579856322
osm:node:7058971692,"Prince Nursing Home, Kolkata",,,emergency,clinic,22.5200708,88.3606486,Kolkata,"37/1, B. Hindustan Road,Gariahat, Behind Basanti Devi College",3340011593,,,,OpenStreetMap,https://www.openstreetmap.org/node/7058971692
osm:node:7058966323,Princep Nursing Home,,,emergency,clinic,22.564549,88.357894,Kolkata,"41, Princep Biplabi Anukul Chandra Street, Chandini Chowk street",,,,,OpenStreetMap,https://www.openstreetmap.org/node/7058966323
osm:node:5251894529,Priority,,,emergency,clinic,23.7778756,90.4163421,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/5251894529
osm:way:806448429,Prism Diagnostic Center,,,emergency,clinic,26.4382895,92.0360423,Darrang,Mangaldoi,,,,,OpenStreetMap,https://www.openstreetmap.org/way/806448429
osm:node:7199716909,Pritimoyee Rural Hospital,,,emergency,hospital,23.7918095,88.447076,Nadia,"Near Palashipara Mgs Bidhyapith, Palashipara, Betai - Plassey Road",,,,,OpenStreetMap,https://www.openstreetmap.org/node/7199716909
osm:node:7048456215,Priyamvada Birla Aravind Eye Hospital,,,emergency,hospital,22.5424238,88.3554102,Kolkata,"10, Loudon Street,Elgin",03322894343,http://www.birlaeye.org/,Mo-Sa 08:30-17:30,,OpenStreetMap,https://www.openstreetmap.org/node/7048456215
osm:node:6968431080,Pro.D. AKM Khairul Islam,,,emergency,clinic,23.7640576,90.3564436,,3,,,,,OpenStreetMap,https://www.openstreetmap.org/node/6968431080
osm:node:6968440889,Pro.Dr.Md. Mohsin Kawser,,,emergency,clinic,23.7624384,90.3554266,,7,,,,,OpenStreetMap,https://www.openstreetmap.org/node/6968440889
osm:node:7048235268,Probal Eye Institute,,,emergency,hospital,22.5198434,88.3474602,Kolkata,"34, Satish Mukherjee Road",03324641210;24642782,https://probaleyeinstitute.com/,,,OpenStreetMap,https://www.openstreetmap.org/node/7048235268
osm:node:12878715880,"Professor Clinic, Hospital",,,emergency,hospital,24.7730426,89.3978823,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/12878715880
osm:node:12318381466,"Promise Drug Addiction Treatment Center, Hospital",,,emergency,hospital,24.0459624,90.2385823,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/12318381466
osm:node:8413609905,Prosecution Branch,,,emergency,police,23.8127942,90.3686906,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/8413609905
osm:node:8317301269,"Prosecution Branch, Mirpur Traffic",,,emergency,police,23.8126513,90.3687034,,,,,,no,OpenStreetMap,https://www.openstreetmap.org/node/8317301269
osm:node:9811265398,Proshanti Hospital Limited,,,emergency,hospital,23.7436032,90.4153411,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/9811265398
osm:node:4523645132,Prottasha Diagnostic Centre,,Prottasha Diagnostic Centre,emergency,clinic,24.1760415,89.5974757,,Dakbangla Road,+8801711483810,,"Mo-Su 09:00-12:15, 18:45-22:00",,OpenStreetMap,https://www.openstreetmap.org/node/4523645132
osm:node:9603063269,Provati Private Hospital,,,emergency,hospital,23.5895035,89.8328376,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/9603063269
osm:node:12949327432,"Public General Hospital, Hospital",,,emergency,hospital,24.8296308,89.3769764,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/12949327432
osm:node:6123392486,Public Health Centre,,,emergency,clinic,22.1575042,89.9301901,Barguna,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/6123392486
osm:node:12864387931,"Pulse General Hospital, Private hospital",,,emergency,hospital,24.6567332,89.4235133,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/12864387931
osm:way:529921371,Pulse General Hospital- পালস জেনারেল হাসপাতাল,,,emergency,hospital,24.6568414,89.423412,,Dhaka - Bogra Highway,,,,,OpenStreetMap,https://www.openstreetmap.org/way/529921371
osm:way:754454836,Punam Nursing Home,,,emergency,clinic,23.04778,88.8259253,North 24 Parganas,"Rate para Road,Chakadah Road",3215258967,,,,OpenStreetMap,https://www.openstreetmap.org/way/754454836
osm:node:7048261996,Punarjyoti Eye Care,,,emergency,hospital,22.7264738,88.3792772,North 24 Parganas,"153/155, New Colony, Paschimparam,Rahara",,,,,OpenStreetMap,https://www.openstreetmap.org/node/7048261996
osm:node:7199768920,Pundibari Rural Hospital,,,emergency,hospital,26.41193,89.3827676,Cooch Behar,"Pundibari Road, Pundibari",,,,,OpenStreetMap,https://www.openstreetmap.org/node/7199768920
osm:node:12679532033,"Punom Nursing Home, Hospital",,,emergency,hospital,24.9264092,89.948197,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/12679532033
osm:way:330492864,Puratan Hospital para,,,emergency,hospital,23.6428911,88.8419947,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/330492864
osm:node:7621605921,Purathal Rajnagar Health Centre,,,emergency,clinic,23.6788308,91.2241002,Sepahijala,Purathal Rajnagar,,,,,OpenStreetMap,https://www.openstreetmap.org/node/7621605921
osm:node:11876057756,Puraton Haar Vanga Chikotshaloy,,,emergency,clinic,23.7476226,90.4300935,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11876057756
osm:node:11876057750,Puraton Haar Vanga Dokan-1,,,emergency,clinic,23.7477007,90.4301798,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11876057750
osm:node:9903237709,Purbachal Fire Service & Civil Defence,,,emergency,fire_station,23.8391773,90.4857914,,,,https://fireservice.gov.bd,,,OpenStreetMap,https://www.openstreetmap.org/node/9903237709
osm:way:1214808843,Purbachal Fire Service & Civil Defence,,,emergency,fire_station,23.8392658,90.485894,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/1214808843
osm:node:12753736101,Purvanchal nagarik samati,,,emergency,clinic,22.5759341,88.3914007,,,033 7963 2343,,Mo-Su 06:00-19:30,,OpenStreetMap,https://www.openstreetmap.org/node/12753736101
osm:node:3473792183,Puspit Nursing Home,,,emergency,hospital,23.7124024,90.3722885,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/3473792183
osm:node:7532769958,Q Clinic & Diagnostic,,,emergency,clinic,26.4393026,91.437036,Nalbari,"Guwahati - Nalbari Road, Ward No 12, Khat, Hajo",,,,,OpenStreetMap,https://www.openstreetmap.org/node/7532769958
osm:node:3250373761,Quadra Medical Services Pvt Ltd,,,emergency,clinic,22.5263392,88.3641593,,Hazra Road,,,,,OpenStreetMap,https://www.openstreetmap.org/node/3250373761
