date,month,weekend,rain_mm,target
2025-05-05,5,0,1.2,29.40144785237559
2025-05-06,5,0,0.9,38.65452740692156
2025-05-07,5,0,0.0,59.19997657388975
2025-05-08,5,0,0.2,33.78679724364452
2025-05-09,5,1,0.0,66.45746599626946
2025-05-10,5,1,0.0,64.34121866841215
2025-05-11,5,0,0.0,34.694320897610105
2025-05-12,5,0,0.0,41.45020016606387
2025-05-13,5,0,0.4,35.6494880411454
2025-05-14,5,0,3.9,33.6597568889514
2025-05-15,5,0,1.6,23.7685528750418
2025-05-16,5,1,9.6,54.100073886203106
2025-05-17,5,1,1.1,69.21184155960296
2025-05-18,5,0,17.5,26.51683197301717
2025-05-19,5,0,0.1,49.73456984740187
2025-05-20,5,0,18.3,30.582947013505155
2025-05-21,5,0,7.0,33.86412824302802
2025-05-22,5,0,22.3,16.50867002293863
2025-05-23,5,1,9.9,49.70362656174736
2025-05-24,5,1,3.4,46.04540573456591
2025-05-25,5,0,19.3,22.156289989115063
2025-05-26,5,0,7.2,35.55398882707738
2025-05-27,5,0,22.3,37.598789880193095
2025-05-28,5,0,35.7,16.194882909509886
2025-05-29,5,0,67.6,0.0
2025-05-30,5,1,59.1,1.765685520330745
2025-05-31,5,1,35.8,31.501031215158847
2025-06-01,6,0,41.1,14.42588002144974
2025-06-02,6,0,47.6,0.0
2025-06-03,6,0,5.4,40.557857575050356
2025-06-04,6,0,3.4,35.649870956730304
2025-06-05,6,0,0.8,45.813003912440394
2025-06-06,6,1,1.1,46.74467779564905
2025-06-07,6,1,0.2,76.2776390813149
2025-06-08,6,0,0.3,29.747648965986603
2025-06-09,6,0,1.6,45.863590967567994
2025-06-10,6,0,7.7,31.390344047979408
2025-06-11,6,0,12.6,28.877548896697895
2025-06-12,6,0,14.8,25.990082846268663
2025-06-13,6,1,1.6,63.02044126546344
2025-06-14,6,1,8.7,59.15772088952805
2025-06-15,6,0,22.4,31.605253606407615
2025-06-16,6,0,32.5,26.671539943376402
2025-06-17,6,0,60.7,0.0
2025-06-18,6,0,85.0,0.0
2025-06-19,6,0,41.2,7.876752885402301
2025-06-20,6,1,37.7,41.53696326027631
2025-06-21,6,1,17.8,51.61847705615532
2025-06-22,6,0,6.0,30.25715831717171
2025-06-23,6,0,12.4,31.71110738941859
2025-06-24,6,0,4.5,40.92854689758212
2025-06-25,6,0,8.7,32.75021681737653
2025-06-26,6,0,10.1,35.63570866197801
2025-06-27,6,1,8.3,63.14826663394205
2025-06-28,6,1,44.7,26.02964172203696
2025-06-29,6,0,40.8,0.0
2025-06-30,6,0,5.3,50.86443136344033
2025-07-01,7,0,12.6,27.241677128017045
2025-07-02,7,0,25.1,12.510478012509317
2025-07-03,7,0,41.7,0.0
2025-07-04,7,1,74.4,0.0
2025-07-05,7,1,47.0,19.33526951814716
2025-07-06,7,0,43.9,0.0
2025-07-07,7,0,108.7,0.0
2025-07-08,7,0,48.0,6.367685416538395
2025-07-09,7,0,33.5,31.47327096902791
2025-07-10,7,0,16.9,33.86514438213411
2025-07-11,7,1,6.0,67.30338366279113
2025-07-12,7,1,13.0,48.20330971697935
2025-07-13,7,0,22.7,22.7819882899552
2025-07-14,7,0,31.4,18.71834163807258
2025-07-15,7,0,1.0,33.26397895721507
2025-07-16,7,0,0.8,35.528429365057946
2025-07-17,7,0,0.7,47.13096762499769
2025-07-18,7,1,2.6,69.73263479590098
2025-07-19,7,1,2.8,60.36669242563732
2025-07-20,7,0,2.2,27.483585372991467
2025-07-21,7,0,9.6,29.65967215104108
2025-07-22,7,0,4.6,23.348019789447157
2025-07-23,7,0,2.1,38.99682168851254
2025-07-24,7,0,22.6,24.218628001442767
2025-07-25,7,1,50.4,19.243606210660012
2025-07-26,7,1,41.2,31.21540100144884
2025-07-27,7,0,31.1,18.87211115175455
2025-07-28,7,0,19.7,26.551758386164117
2025-07-29,7,0,40.4,0.0
2025-07-30,7,0,24.5,18.12062107038575
2025-07-31,7,0,27.9,21.36858680439641
2025-08-01,8,1,25.6,55.72840594175399
2025-08-02,8,1,14.9,47.63266824785172
2025-08-03,8,0,2.5,42.95756180403299
2025-08-04,8,0,1.4,46.78336720731441
2025-08-05,8,0,0.5,37.83035071464697
2025-08-06,8,0,7.9,44.01566972738606
2025-08-07,8,0,20.8,34.179564482878064
2025-08-08,8,1,13.5,63.62346260655072
2025-08-09,8,1,3.4,63.405889520869785
2025-08-10,8,0,2.9,58.921235246917824
2025-08-11,8,0,0.5,34.06245198512093
2025-08-12,8,0,0.8,58.47669827561046
2025-08-13,8,0,5.6,42.4346953979259
2025-08-14,8,0,11.6,42.78348599724046
2025-08-15,8,1,6.8,53.679660209124606
2025-08-16,8,1,8.2,63.040272326673865
2025-08-17,8,0,5.6,48.36276747297927
2025-08-18,8,0,0.8,29.57377220648515
2025-08-19,8,0,3.3,35.89006346366123
2025-08-20,8,0,9.3,13.288725805919313
2025-08-21,8,0,42.1,4.71500320835759
2025-08-22,8,1,28.6,31.775926258859222
2025-08-23,8,1,35.8,31.400090808299385
2025-08-24,8,0,7.0,60.71279021844194
2025-08-25,8,0,1.2,54.500231561174786
2025-08-26,8,0,4.4,23.52497216969431
2025-08-27,8,0,18.7,30.041644714394643
2025-08-28,8,0,3.5,44.39037978353315
2025-08-29,8,1,17.7,44.798926219658696
2025-08-30,8,1,5.3,59.36476842842694
2025-08-31,8,0,0.1,42.403839866734984
2025-09-01,9,0,16.9,14.360497644243258
2025-09-02,9,0,1.0,29.91803581322467
2025-09-03,9,0,6.0,36.750670465968916
2025-09-04,9,0,6.4,35.7746227518359
2025-09-05,9,1,8.3,48.98293556124458
2025-09-06,9,1,2.0,53.250614741315395
2025-09-07,9,0,1.4,38.07198675295915
2025-09-08,9,0,3.8,44.93535857684946
2025-09-09,9,0,6.2,34.351628061478166
2025-09-10,9,0,6.9,49.08457747572084
2025-09-11,9,0,12.4,23.81761507103695
2025-09-12,9,1,3.7,60.77798821309343
2025-09-13,9,1,13.2,48.25134113806394
2025-09-14,9,0,21.5,28.091648517717992
2025-09-15,9,0,17.9,18.645709059973235
2025-09-16,9,0,2.4,55.4265797859438
2025-09-17,9,0,0.8,24.144488372315944
2025-09-18,9,0,0.7,54.87932215712221
2025-09-19,9,1,0.8,62.16989622197949
2025-09-20,9,1,7.3,61.131821235722214
2025-09-21,9,0,15.8,39.370724127827614
2025-09-22,9,0,16.1,34.83895345649462
2025-09-23,9,0,12.1,23.749758009862447
2025-09-24,9,0,5.6,40.920805997363416
2025-09-25,9,0,2.6,54.72726575371155
2025-09-26,9,1,1.3,52.9743745905526
2025-09-27,9,1,13.6,70.1858566007458
2025-09-28,9,0,11.0,34.671322373717075
2025-09-29,9,0,0.4,35.780950052717685
2025-09-30,9,0,7.8,25.720395538525707
2025-10-01,10,0,1.3,36.95041633032553
2025-10-02,10,0,22.0,4.802495020365541
2025-10-03,10,1,9.9,50.34279977847091
2025-10-04,10,1,0.7,59.07365480529949
2025-10-05,10,0,1.9,28.81027715798822
2025-10-06,10,0,5.7,42.170606754139236
2025-10-07,10,0,8.8,30.991103409895516
2025-10-08,10,0,4.5,30.677849098470148
2025-10-09,10,0,3.3,34.431994584383105
2025-10-10,10,1,9.3,57.75596725984263
2025-10-11,10,1,1.4,61.53899089420295
2025-10-12,10,0,1.7,32.331224207211804
2025-10-13,10,0,0.1,41.050881266364
2025-10-14,10,0,0.5,39.143916381903686
2025-10-15,10,0,0.8,29.104821991660685
2025-10-16,10,0,4.9,33.48345775843465
2025-10-17,10,1,11.3,58.17404443378799
2025-10-18,10,1,2.4,65.22924433906857
2025-10-19,10,0,4.6,34.250321008369454
2025-10-20,10,0,2.9,43.770955153073785
2025-10-21,10,0,0.6,30.70040052713841
2025-10-22,10,0,1.4,30.33910945626007
2025-10-23,10,0,5.1,33.658705330356874
2025-10-24,10,1,0.7,74.91809522478422
2025-10-25,10,1,0.7,62.90926463884385
2025-10-26,10,0,0.3,37.281707713008046
2025-10-27,10,0,0.1,53.81724201085982
2025-10-28,10,0,1.3,36.37755408316816
2025-10-29,10,0,1.1,59.23259913557395
2025-10-30,10,0,0.0,35.39845188741329
2025-10-31,10,1,0.0,52.89444143673829
2025-11-01,11,1,0.3,78.26274222633313
2025-11-02,11,0,0.2,55.59824165246685
2025-11-03,11,0,1.0,49.93052021285646
2025-11-04,11,0,55.4,37.09776670342593
2025-11-05,11,0,19.0,45.667639110247244
2025-11-06,11,0,1.5,60.97824616304425
2025-11-07,11,1,0.1,75.7630865957677
2025-11-08,11,1,0.0,74.80097553729384
2025-11-09,11,0,0.0,67.2300252014593
2025-11-10,11,0,0.0,42.91742404669215
2025-11-11,11,0,0.0,47.714219744886684
2025-11-12,11,0,0.0,55.77422344953201
2025-11-13,11,0,0.0,70.1594257507088
2025-11-14,11,1,0.0,76.62934724327474
2025-11-15,11,1,0.0,83.74536401546777
2025-11-16,11,0,0.0,58.24955811449282
2025-11-17,11,0,0.0,69.66632571643127
2025-11-18,11,0,0.0,43.73749283608371
2025-11-19,11,0,0.0,64.623668833505
2025-11-20,11,0,0.0,56.209909632316624
2025-11-21,11,1,0.0,88.32395774527467
2025-11-22,11,1,0.0,72.62646104509716
2025-11-23,11,0,0.0,58.21953762876554
2025-11-24,11,0,0.0,57.07743960178584
2025-11-25,11,0,0.0,48.978080758116285
2025-11-26,11,0,0.0,46.476282883477325
2025-11-27,11,0,0.0,52.776297743231716
2025-11-28,11,1,0.0,81.169380160955
2025-11-29,11,1,0.0,73.18778998125957
2025-11-30,11,0,0.0,55.02933793274964
2025-12-01,12,0,0.0,41.02782380964786
2025-12-02,12,0,0.0,54.66415071564643
2025-12-03,12,0,0.0,67.21227981962505
2025-12-04,12,0,0.0,64.34662293373074
2025-12-05,12,1,0.0,79.2177025667557
2025-12-06,12,1,0.0,82.19287452512746
2025-12-07,12,0,0.0,50.54565643965258
2025-12-08,12,0,0.0,72.6199481496226
2025-12-09,12,0,0.0,76.60986255862514
2025-12-10,12,0,0.0,59.483412676353765
2025-12-11,12,0,0.0,81.31617252455344
2025-12-12,12,1,0.0,73.87835865618192
2025-12-13,12,1,0.0,68.74028683937942
2025-12-14,12,0,0.0,51.613386213152936
2025-12-15,12,0,0.0,56.024587614325085
2025-12-16,12,0,0.0,78.80859896082667
2025-12-17,12,0,0.0,55.46956785334636
2025-12-18,12,0,0.0,50.26309768476381
2025-12-19,12,1,0.0,71.91387026380306
2025-12-20,12,1,0.0,90.26019900838952
2025-12-21,12,0,0.0,66.97571573478132
2025-12-22,12,0,0.0,53.630696322817506
2025-12-23,12,0,0.0,41.1179429553056
2025-12-24,12,0,0.0,47.842658097616436
2025-12-25,12,0,0.0,73.49119453749589
2025-12-26,12,1,0.0,86.19927096094523
2025-12-27,12,1,0.0,80.58915238002474
2025-12-28,12,0,0.0,74.81949855835953
2025-12-29,12,0,0.0,75.62493645530364
2025-12-30,12,0,0.0,57.676543582348316
2025-12-31,12,0,0.0,57.841854155214996
